business_id,business_type,locality,business_age_years,monthly_avg_revenue,monthly_expense_ratio,cash_flow_consistency_score,inventory_turnover_monthly,seasonal_dip_percent,utility_bill_delays_per_year,mobile_recharge_freq_monthly,num_employees,has_gst,loan_amount_requested,previous_loan_taken,previous_loan_defaulted,monthly_net_income,loan_to_income_ratio,defaulted
BIZ0206,Tailor,Urban,6.1,212327,0.75,67.2,3.8,58.1,10,7,1,0,32988,1,1,53081,0.05,1
BIZ0207,Tailor,Urban,4.8,15074,0.41,65.8,5.2,8.6,1,7,4,1,57070,0,0,8893,0.53,0
BIZ0208,Vegetable Vendor,Urban,3.8,270245,0.8,96.8,6.5,52.4,9,4,6,1,122491,1,0,54048,0.19,0
BIZ0209,Stationery Shop,Semi-Urban,8.0,211594,0.66,63.5,11.5,17.1,8,7,11,1,365276,0,0,71941,0.42,0
BIZ0210,Vegetable Vendor,Semi-Urban,1.0,111881,0.77,78.9,9.4,35.5,5,7,12,1,48659,1,0,25732,0.16,0
BIZ0211,Vegetable Vendor,Rural,8.3,60929,0.76,94.5,5.7,32.8,0,3,9,0,100952,0,0,14622,0.58,0
BIZ0212,Tailor,Urban,6.2,138199,0.49,56.1,1.6,33.4,4,2,11,1,283474,0,0,70481,0.34,0
BIZ0213,Dairy Shop,Urban,5.5,246525,0.45,93.1,2.9,43.4,9,3,8,1,437387,1,0,135588,0.27,0
BIZ0214,Tailor,Semi-Urban,3.3,44545,0.72,94.2,6.0,22.9,8,3,2,1,340922,1,0,12472,2.28,0
BIZ0215,Mobile Repair,Urban,1.1,94569,0.47,95.1,10.0,19.1,5,4,11,0,123113,1,0,50121,0.2,0
BIZ0216,Kirana Store,Urban,2.2,46673,0.78,48.9,5.2,51.2,6,4,3,0,473929,1,1,10268,3.85,1
BIZ0217,Bakery,Rural,6.3,38525,0.73,58.0,6.9,13.2,3,1,10,0,266911,1,0,10401,2.14,0
BIZ0218,Dairy Shop,Rural,0.5,72804,0.78,90.9,10.8,10.8,0,2,13,0,47736,0,0,16016,0.25,0
BIZ0219,Tea Stall,Rural,6.1,161115,0.53,55.1,11.1,0.9,4,7,5,0,226416,0,0,75724,0.25,0
BIZ0220,Bakery,Semi-Urban,1.1,56846,0.54,72.0,3.4,12.6,1,1,11,1,344925,1,0,26149,1.1,0
BIZ0221,Kirana Store,Urban,0.6,92261,0.7,38.3,1.5,31.1,7,7,7,0,391336,0,0,27678,1.18,1
BIZ0222,Mobile Repair,Urban,0.5,248312,0.41,33.9,4.4,32.3,3,7,3,0,227345,1,0,146504,0.13,0
BIZ0223,Mobile Repair,Semi-Urban,0.5,199100,0.73,58.8,8.7,15.3,0,4,12,0,221571,1,1,53757,0.34,0
BIZ0224,Tea Stall,Rural,3.0,22265,0.78,70.5,11.5,4.3,9,7,7,0,322270,0,0,4898,5.48,0
BIZ0225,Dairy Shop,Urban,1.0,299907,0.59,57.5,1.8,44.7,6,7,5,1,151734,1,1,122961,0.1,0
BIZ0226,Stationery Shop,Urban,18.2,221724,0.74,70.4,1.3,45.5,11,3,10,0,279334,0,0,57648,0.4,0
BIZ0227,Vegetable Vendor,Urban,3.4,30733,0.48,66.1,10.7,59.9,10,4,6,0,316796,0,0,15981,1.65,1
BIZ0228,Dairy Shop,Semi-Urban,0.6,106038,0.55,78.0,9.2,54.0,1,5,6,1,30390,0,0,47717,0.05,0
BIZ0229,Stationery Shop,Rural,4.7,155319,0.84,75.5,11.9,55.6,2,3,11,1,373280,0,0,24851,1.25,0
BIZ0230,Mobile Repair,Semi-Urban,9.1,36058,0.84,59.7,5.4,47.9,8,1,11,0,90942,0,0,5769,1.31,0
BIZ0231,Tailor,Urban,5.5,261301,0.63,59.7,5.6,36.9,8,3,14,1,78492,1,0,96681,0.07,0
BIZ0232,Kirana Store,Rural,0.5,177434,0.82,39.9,2.9,7.7,1,5,12,1,385444,1,0,31938,1.01,0
BIZ0233,Tea Stall,Semi-Urban,9.0,101489,0.64,65.9,2.3,37.3,2,4,4,1,467433,1,0,36536,1.07,0
BIZ0234,Kirana Store,Urban,6.3,99664,0.53,71.1,7.4,3.4,10,2,12,0,216405,0,0,46842,0.38,0
BIZ0235,Electrical Shop,Urban,0.7,193428,0.52,63.4,5.0,53.1,11,7,8,1,385675,0,0,92845,0.35,1
BIZ0236,Electrical Shop,Urban,0.5,92597,0.82,52.8,1.9,28.9,8,6,9,0,398617,1,0,16667,1.99,1
BIZ0237,Dairy Shop,Urban,3.3,283185,0.48,80.5,10.8,41.8,0,2,2,0,109104,0,0,147256,0.06,0
BIZ0238,Mobile Repair,Rural,0.7,93209,0.66,35.2,3.2,3.1,1,2,9,0,100969,1,0,31691,0.27,0
BIZ0239,Mobile Repair,Urban,7.2,273109,0.65,94.0,9.2,32.1,10,7,11,0,250985,1,0,95588,0.22,0
BIZ0240,Vegetable Vendor,Rural,1.8,207941,0.73,31.4,4.1,18.1,1,4,12,1,414777,1,1,56144,0.62,0
BIZ0241,Vegetable Vendor,Urban,9.8,167131,0.62,97.4,9.9,17.1,9,2,4,0,477072,0,0,63509,0.63,0
BIZ0242,Vegetable Vendor,Urban,3.3,114864,0.52,62.4,2.3,23.4,2,5,6,0,409583,0,0,55134,0.62,0
BIZ0243,Tailor,Urban,0.8,163620,0.48,58.9,9.3,0.0,9,7,14,0,73481,1,0,85082,0.07,0
BIZ0244,Bakery,Urban,0.6,181562,0.68,48.0,2.1,28.0,2,4,7,0,230729,1,0,58099,0.33,0
BIZ0245,Medical Store,Urban,3.4,222158,0.72,30.7,5.9,29.2,9,2,4,1,53612,0,0,62204,0.07,0
BIZ0246,Bakery,Rural,5.7,130158,0.66,49.2,9.1,51.8,1,7,8,0,112743,1,0,44253,0.21,0
BIZ0247,Kirana Store,Semi-Urban,6.1,16468,0.73,37.7,2.9,26.9,7,6,13,1,429011,0,0,4446,8.04,1
BIZ0248,Bakery,Semi-Urban,1.3,87255,0.46,76.2,4.1,21.8,7,1,14,1,304708,1,0,47117,0.54,0
BIZ0249,Tailor,Urban,0.9,273078,0.8,52.3,10.5,59.7,7,4,10,1,284005,1,1,54615,0.43,1
BIZ0250,Kirana Store,Urban,0.5,43718,0.66,83.7,10.7,34.3,1,4,8,1,73603,0,0,14864,0.41,0
BIZ0251,Bakery,Urban,4.5,240409,0.46,44.5,1.5,28.4,8,3,1,0,460215,0,0,129820,0.3,0
BIZ0252,Tailor,Semi-Urban,0.5,254967,0.61,93.0,2.8,29.8,10,7,8,1,484853,0,0,99437,0.41,0
BIZ0253,Medical Store,Urban,2.2,183913,0.78,66.6,2.3,48.6,6,2,10,1,387547,0,0,40460,0.8,0
BIZ0254,Bakery,Urban,3.7,229637,0.8,38.0,3.0,20.4,11,1,14,1,156585,0,0,45927,0.28,0
BIZ0255,Tailor,Semi-Urban,11.1,262113,0.52,58.1,11.7,23.3,4,7,12,1,221087,0,0,125814,0.15,0
BIZ0256,Vegetable Vendor,Urban,1.5,277911,0.72,44.5,7.1,45.4,6,6,3,1,283791,0,0,77815,0.3,0
BIZ0257,Mobile Repair,Urban,1.1,73026,0.44,44.0,6.1,4.4,7,5,5,1,298468,1,0,40894,0.61,0
BIZ0258,Vegetable Vendor,Urban,4.2,57968,0.42,65.4,11.8,51.9,8,4,14,1,40491,1,1,33621,0.1,0
BIZ0259,Mobile Repair,Rural,3.9,186169,0.65,77.0,7.1,25.8,1,5,10,0,366373,0,0,65159,0.47,0
BIZ0260,Tea Stall,Semi-Urban,1.6,160693,0.71,93.8,8.3,34.9,5,5,8,0,237531,0,0,46600,0.42,0
BIZ0261,Tea Stall,Urban,10.5,91870,0.76,65.2,4.7,45.4,8,5,11,0,59600,0,0,22048,0.23,0
BIZ0262,Tea Stall,Urban,7.5,33174,0.55,97.6,5.2,16.0,5,3,6,0,89179,1,0,14928,0.5,0
BIZ0263,Medical Store,Rural,1.0,55502,0.4,95.9,7.5,53.4,1,7,4,1,283590,1,1,33301,0.71,0
BIZ0264,Vegetable Vendor,Semi-Urban,1.1,52260,0.62,90.6,1.8,58.8,0,5,4,1,429088,1,0,19858,1.8,1
BIZ0265,Mobile Repair,Urban,2.9,213681,0.41,65.0,3.8,29.7,11,2,12,1,199130,0,0,126071,0.13,0
BIZ0266,Tailor,Rural,5.9,195536,0.44,39.9,3.2,56.2,2,2,4,1,155047,1,0,109500,0.12,0
BIZ0267,Kirana Store,Urban,0.5,86805,0.55,45.3,1.2,0.1,10,1,6,0,490889,1,1,39062,1.05,0
BIZ0268,Tailor,Semi-Urban,4.7,210991,0.6,75.3,6.9,53.7,4,1,7,1,36358,1,0,84396,0.04,0
BIZ0269,Kirana Store,Semi-Urban,4.2,274636,0.53,59.5,7.2,18.7,6,6,13,0,96343,1,0,129078,0.06,0
BIZ0270,Electrical Shop,Urban,1.1,200541,0.66,40.3,5.2,18.7,9,5,5,0,270258,0,0,68183,0.33,0
BIZ0271,Tailor,Rural,4.6,32194,0.42,63.5,4.0,13.7,9,5,10,0,51503,1,0,18672,0.23,0
BIZ0272,Bakery,Semi-Urban,11.3,172883,0.47,31.2,8.2,19.0,2,3,14,1,498611,1,0,91627,0.45,0
BIZ0273,Bakery,Semi-Urban,0.5,145864,0.71,81.4,2.5,12.8,8,7,8,0,480010,0,0,42300,0.95,0
BIZ0274,Dairy Shop,Urban,1.5,58723,0.46,35.2,6.7,54.4,9,5,7,1,77268,0,0,31710,0.2,1
BIZ0275,Vegetable Vendor,Urban,2.3,246408,0.69,74.0,9.4,53.9,11,5,8,0,335049,0,0,76386,0.37,1
BIZ0276,Kirana Store,Urban,9.2,257113,0.42,85.5,2.8,6.1,3,7,4,0,349812,0,0,149125,0.2,0
BIZ0277,Kirana Store,Semi-Urban,13.1,91298,0.58,39.3,9.3,8.6,9,5,8,0,178306,0,0,38345,0.39,0
BIZ0278,Vegetable Vendor,Urban,2.3,74238,0.48,66.3,9.4,51.7,1,4,13,0,232687,1,0,38603,0.5,0
BIZ0279,Medical Store,Semi-Urban,5.5,274425,0.45,84.5,1.7,23.9,2,4,6,1,474966,1,0,150933,0.26,0
BIZ0280,Dairy Shop,Semi-Urban,3.0,120433,0.66,48.2,1.2,10.2,4,3,3,0,449191,1,0,40947,0.91,0
BIZ0281,Medical Store,Urban,3.1,122092,0.82,41.4,11.7,30.6,2,3,13,1,488095,1,0,21976,1.85,0
BIZ0282,Medical Store,Semi-Urban,1.3,279291,0.42,53.6,3.1,25.0,4,2,8,1,488380,1,0,161988,0.25,0
BIZ0283,Medical Store,Urban,1.0,244991,0.59,68.8,10.0,13.1,3,3,13,1,113104,1,0,100446,0.09,0
BIZ0284,Vegetable Vendor,Rural,1.4,199875,0.72,70.3,7.2,43.2,10,6,7,0,315250,1,0,55965,0.47,0
BIZ0285,Medical Store,Urban,3.3,207180,0.61,39.2,3.9,37.9,9,2,10,1,230589,1,1,80800,0.24,1
BIZ0286,Bakery,Urban,0.5,121170,0.76,62.0,2.4,6.0,2,7,5,0,223850,0,0,29080,0.64,0
BIZ0287,Tea Stall,Urban,9.5,228482,0.48,48.8,6.5,55.5,11,5,11,0,83438,0,0,118810,0.06,0
BIZ0288,Electrical Shop,Urban,0.7,132116,0.83,88.9,5.5,33.5,5,3,4,0,335541,0,0,22459,1.25,0
BIZ0289,Kirana Store,Semi-Urban,1.0,154805,0.57,52.0,8.7,15.0,7,6,1,1,206582,0,0,66566,0.26,0
BIZ0290,Kirana Store,Semi-Urban,2.9,286623,0.55,88.7,10.9,12.4,11,3,10,0,454640,1,0,128980,0.29,0
BIZ0291,Electrical Shop,Semi-Urban,5.0,90361,0.79,60.0,9.9,8.2,3,3,3,0,467675,1,0,18975,2.05,0
BIZ0292,Vegetable Vendor,Urban,0.5,167376,0.65,80.9,4.0,25.5,8,2,2,0,338419,0,0,58581,0.48,0
BIZ0293,Tailor,Urban,1.5,139232,0.63,65.7,10.7,8.1,5,7,8,0,79034,1,0,51515,0.13,0
BIZ0294,Vegetable Vendor,Urban,13.9,96171,0.73,73.5,10.2,24.9,4,7,14,0,224450,0,0,25966,0.72,0
BIZ0295,Kirana Store,Semi-Urban,1.2,101296,0.66,57.7,11.2,8.9,2,2,8,1,172089,1,0,34440,0.42,0
BIZ0296,Kirana Store,Rural,1.5,155562,0.47,83.8,6.0,39.4,4,1,12,0,104372,1,0,82447,0.11,0
BIZ0297,Electrical Shop,Urban,7.2,167324,0.7,59.8,9.5,47.1,4,2,5,1,104722,1,0,50197,0.17,0
BIZ0298,Medical Store,Urban,0.5,152934,0.46,62.0,7.5,33.0,11,2,14,1,59432,0,0,82584,0.06,0
BIZ0299,Vegetable Vendor,Semi-Urban,2.5,256535,0.76,66.2,4.4,40.8,11,4,5,1,440973,1,0,61568,0.6,0
BIZ0300,Mobile Repair,Rural,1.9,273970,0.85,88.2,11.9,56.3,3,3,11,0,334332,0,0,41095,0.68,0
BIZ0301,Electrical Shop,Semi-Urban,1.5,186999,0.57,76.2,1.4,38.3,11,2,4,1,415305,1,0,80409,0.43,0
BIZ0302,Bakery,Rural,1.3,246449,0.6,54.4,2.8,21.8,5,3,1,0,56116,0,0,98579,0.05,0
BIZ0303,Kirana Store,Urban,0.5,46826,0.42,76.9,10.8,27.0,2,3,1,0,454932,1,0,27159,1.4,0
BIZ0304,Electrical Shop,Urban,1.5,203337,0.41,75.0,1.7,51.6,9,4,13,1,345882,0,0,119968,0.24,0
BIZ0305,Vegetable Vendor,Rural,0.5,87361,0.81,95.2,10.8,7.8,0,3,6,1,307600,1,0,16598,1.54,0
BIZ0306,Kirana Store,Semi-Urban,6.1,255028,0.46,88.9,8.9,19.5,6,6,4,1,159706,0,0,137715,0.1,0
BIZ0307,Tailor,Urban,2.0,232256,0.6,75.3,1.4,34.6,6,2,4,1,74366,1,1,92902,0.07,0
BIZ0308,Electrical Shop,Semi-Urban,2.3,55736,0.77,53.9,5.7,40.6,11,3,3,0,414078,1,0,12819,2.69,1
BIZ0309,Dairy Shop,Rural,9.0,224124,0.8,84.6,9.3,45.8,3,1,14,1,45856,0,0,44824,0.09,0
BIZ0310,Kirana Store,Semi-Urban,4.3,193130,0.63,70.3,7.4,19.1,8,1,9,0,224067,0,0,71458,0.26,0
BIZ0311,Vegetable Vendor,Semi-Urban,0.5,121080,0.65,99.0,11.3,8.8,11,4,3,0,258082,1,0,42378,0.51,0
BIZ0312,Tea Stall,Urban,11.5,150958,0.7,47.3,10.5,57.3,1,6,8,1,85615,0,0,45287,0.16,0
BIZ0313,Mobile Repair,Semi-Urban,1.1,239793,0.83,35.6,4.7,4.6,0,7,2,1,370270,0,0,40764,0.76,0
BIZ0314,Stationery Shop,Semi-Urban,0.5,133623,0.67,34.9,1.9,5.7,2,7,4,0,99137,0,0,44095,0.19,0
BIZ0315,Medical Store,Rural,5.8,167647,0.65,74.8,11.4,29.7,6,2,1,0,356149,1,0,58676,0.51,0
BIZ0316,Stationery Shop,Rural,2.8,127260,0.41,95.7,6.7,49.2,8,4,11,0,443007,0,0,75083,0.49,0
BIZ0317,Vegetable Vendor,Rural,2.3,181862,0.44,30.1,1.8,46.5,1,1,5,0,324759,0,0,101842,0.27,0
BIZ0318,Bakery,Urban,1.1,233976,0.66,80.8,10.0,56.3,5,6,2,1,25348,1,1,79551,0.03,0
BIZ0319,Bakery,Semi-Urban,3.2,156041,0.82,76.0,10.6,8.5,2,2,11,1,61419,0,0,28087,0.18,0
BIZ0320,Tea Stall,Semi-Urban,1.3,289548,0.79,81.3,8.0,22.5,4,3,13,1,421094,0,0,60805,0.58,0
BIZ0321,Medical Store,Semi-Urban,9.3,256356,0.84,54.9,5.9,16.9,11,2,1,1,299001,1,0,41016,0.61,0
BIZ0322,Dairy Shop,Semi-Urban,1.0,185534,0.64,87.4,8.3,51.7,8,5,1,0,128053,1,0,66792,0.16,0
BIZ0323,Tea Stall,Rural,8.6,296504,0.75,33.1,8.8,29.3,2,2,2,0,200101,0,0,74126,0.22,0
BIZ0324,Stationery Shop,Urban,3.3,211544,0.78,82.9,10.8,1.6,0,3,5,0,396752,0,0,46539,0.71,0
BIZ0325,Tea Stall,Semi-Urban,7.1,261512,0.69,48.7,11.5,42.5,4,5,12,1,219286,1,0,81068,0.23,0
BIZ0326,Stationery Shop,Urban,5.0,255037,0.55,63.4,6.7,23.3,0,7,9,1,221610,0,0,114766,0.16,0
BIZ0327,Kirana Store,Urban,4.8,49160,0.61,87.6,9.8,31.9,7,6,6,1,271877,1,1,19172,1.18,0
BIZ0328,Bakery,Semi-Urban,1.6,283933,0.79,49.0,11.6,53.6,6,4,12,0,312802,1,1,59625,0.44,1
BIZ0329,Kirana Store,Semi-Urban,1.1,173253,0.53,43.0,2.7,15.4,10,6,4,0,310411,1,0,81428,0.32,0
BIZ0330,Mobile Repair,Urban,0.9,160457,0.82,77.7,1.2,14.4,1,2,3,1,398142,1,1,28882,1.15,0
BIZ0331,Medical Store,Urban,7.8,80641,0.5,67.3,10.6,15.8,10,7,8,0,367033,1,0,40320,0.76,0
BIZ0332,Dairy Shop,Semi-Urban,6.9,101673,0.74,66.0,3.1,20.3,8,4,3,1,223125,1,1,26434,0.7,0
BIZ0333,Stationery Shop,Urban,2.3,246322,0.68,48.0,1.5,6.4,4,2,1,0,210070,1,1,78823,0.22,0
BIZ0334,Dairy Shop,Urban,0.6,282688,0.74,32.4,2.8,41.8,6,1,4,0,264463,1,0,73498,0.3,1
BIZ0335,Stationery Shop,Urban,1.9,261855,0.6,58.7,5.2,12.4,3,1,11,1,150513,0,0,104742,0.12,0
BIZ0336,Vegetable Vendor,Urban,3.9,251361,0.82,37.5,3.4,55.6,11,3,13,0,496927,1,0,45244,0.92,1
BIZ0337,Tea Stall,Urban,2.4,78248,0.68,93.4,4.4,12.9,0,7,5,1,469747,0,0,25039,1.56,0
BIZ0338,Mobile Repair,Urban,6.1,217821,0.53,32.9,11.7,15.3,7,7,5,1,148892,1,0,102375,0.12,0
BIZ0339,Bakery,Urban,20.0,270949,0.69,60.2,8.7,17.8,0,6,5,0,340560,1,0,83994,0.34,0
BIZ0340,Stationery Shop,Rural,0.8,292749,0.53,33.7,8.8,46.1,2,1,8,1,273583,1,0,137592,0.17,0
BIZ0341,Dairy Shop,Semi-Urban,2.5,65713,0.53,36.7,2.0,25.7,5,5,8,0,448583,1,0,30885,1.21,0
BIZ0342,Mobile Repair,Semi-Urban,2.3,18981,0.58,76.1,9.1,49.2,7,5,12,0,173304,1,0,7972,1.81,1
BIZ0343,Tailor,Urban,1.5,110335,0.78,75.3,9.1,47.1,7,7,13,1,84048,0,0,24273,0.29,0
BIZ0344,Tailor,Urban,0.9,122441,0.63,32.3,8.3,55.8,1,7,4,0,217509,0,0,45303,0.4,1
BIZ0345,Kirana Store,Semi-Urban,0.5,31984,0.71,30.1,3.5,45.4,8,2,9,0,74357,1,1,9275,0.67,1
BIZ0346,Bakery,Urban,8.7,140580,0.58,35.5,5.7,3.1,3,7,1,1,182540,1,0,59043,0.26,0
BIZ0347,Vegetable Vendor,Urban,2.2,147596,0.52,83.4,10.3,50.2,3,4,5,0,222128,1,0,70846,0.26,0
BIZ0348,Dairy Shop,Semi-Urban,2.7,133454,0.83,70.9,8.4,56.3,1,5,5,1,274336,0,0,22687,1.01,0
BIZ0349,Tea Stall,Semi-Urban,10.0,64402,0.67,32.7,9.1,59.6,0,2,5,1,46497,1,0,21252,0.18,0
BIZ0350,Tea Stall,Urban,6.0,106656,0.82,64.2,7.5,7.5,9,4,8,0,401153,1,0,19198,1.74,0
BIZ0351,Dairy Shop,Urban,0.6,80614,0.49,79.8,5.9,36.8,6,7,9,0,31258,0,0,41113,0.06,0
BIZ0352,Medical Store,Semi-Urban,3.3,181963,0.47,90.8,9.3,12.0,10,7,3,0,343103,1,1,96440,0.3,0
BIZ0353,Vegetable Vendor,Urban,2.3,273789,0.79,95.4,1.7,15.8,9,1,9,0,59902,0,0,57495,0.09,0
BIZ0354,Mobile Repair,Semi-Urban,6.4,146049,0.71,52.9,8.4,44.7,2,2,13,1,40454,0,0,42354,0.08,0
BIZ0355,Stationery Shop,Semi-Urban,5.2,284754,0.48,39.5,12.0,58.7,3,4,11,1,62606,1,0,148072,0.04,0
BIZ0356,Medical Store,Rural,4.7,124381,0.52,46.6,9.6,35.7,10,3,8,0,469843,0,0,59702,0.66,0
BIZ0357,Stationery Shop,Urban,1.7,30791,0.76,84.3,4.2,51.0,8,7,3,1,342113,0,0,7389,3.86,1
BIZ0358,Stationery Shop,Rural,6.5,73047,0.6,98.0,4.1,0.5,5,6,2,1,111465,1,0,29218,0.32,0
BIZ0359,Medical Store,Semi-Urban,0.5,249898,0.7,62.6,8.3,2.2,0,6,4,0,419001,1,1,74969,0.47,0
BIZ0360,Kirana Store,Urban,0.7,165737,0.54,51.4,10.9,35.8,8,7,13,1,360823,0,0,76239,0.39,0
BIZ0361,Tailor,Urban,1.6,85246,0.57,60.0,7.4,23.3,8,3,12,1,114628,1,0,36655,0.26,0
BIZ0362,Stationery Shop,Semi-Urban,0.5,211936,0.85,51.3,6.8,53.4,4,5,2,0,466034,0,0,31790,1.22,1
BIZ0363,Medical Store,Urban,1.1,249955,0.51,48.0,2.8,18.1,7,6,4,0,405929,1,1,122477,0.28,0
BIZ0364,Medical Store,Urban,7.1,60890,0.63,71.6,8.9,25.9,6,4,5,1,275957,1,0,22529,1.02,0
BIZ0365,Electrical Shop,Urban,11.8,47888,0.78,31.1,8.7,31.7,10,7,2,0,38635,0,0,10535,0.31,0
BIZ0366,Kirana Store,Rural,1.5,152821,0.51,48.2,11.6,16.4,7,7,12,0,101518,0,0,74882,0.11,0
BIZ0367,Bakery,Semi-Urban,1.2,61531,0.59,76.3,4.3,54.5,8,7,8,1,38409,0,0,25227,0.13,0
BIZ0368,Electrical Shop,Semi-Urban,1.3,297752,0.68,32.2,9.3,27.9,1,3,1,1,204828,0,0,95280,0.18,0
BIZ0369,Electrical Shop,Urban,1.3,71017,0.62,35.8,5.8,25.4,9,5,3,0,43541,1,0,26986,0.13,1
BIZ0370,Dairy Shop,Urban,0.5,72676,0.61,50.5,7.1,51.0,4,2,7,0,83022,0,0,28343,0.24,1
BIZ0371,Tailor,Semi-Urban,10.5,26560,0.56,91.4,10.0,18.7,7,7,10,0,94064,0,0,11686,0.67,0
BIZ0372,Medical Store,Urban,1.0,65468,0.66,83.5,3.4,49.0,2,2,1,0,192399,1,0,22259,0.72,0
BIZ0373,Tailor,Urban,2.2,178535,0.68,31.6,4.8,7.3,10,4,13,0,465104,0,0,57131,0.68,0
BIZ0374,Vegetable Vendor,Semi-Urban,0.5,109346,0.69,65.1,9.5,11.0,10,4,11,0,246126,1,1,33897,0.61,0
BIZ0375,Dairy Shop,Rural,7.8,155790,0.43,49.2,7.3,57.1,5,4,2,0,49946,0,0,88800,0.05,0
BIZ0376,Bakery,Semi-Urban,5.3,208709,0.68,75.4,2.0,50.5,5,6,3,0,122616,1,0,66786,0.15,0
BIZ0377,Tailor,Semi-Urban,11.7,277172,0.83,80.5,5.7,23.3,6,4,14,0,388385,1,0,47119,0.69,0
BIZ0378,Tea Stall,Rural,6.1,62599,0.64,90.4,7.5,38.3,10,7,14,0,154622,1,1,22535,0.57,0
BIZ0379,Stationery Shop,Urban,1.5,163469,0.72,63.3,11.0,56.6,2,3,2,0,442772,0,0,45771,0.81,0
BIZ0380,Vegetable Vendor,Semi-Urban,1.1,255270,0.65,99.6,3.1,12.7,7,3,2,0,390589,0,0,89344,0.36,0
BIZ0381,Kirana Store,Rural,4.8,60406,0.78,98.6,9.9,3.5,7,5,12,1,402553,0,0,13289,2.52,0
BIZ0382,Bakery,Urban,1.8,82560,0.82,91.8,2.4,32.2,8,3,11,0,152280,0,0,14860,0.85,0
BIZ0383,Vegetable Vendor,Semi-Urban,3.3,119143,0.48,70.2,3.7,8.6,7,6,6,1,402755,0,0,61954,0.54,0
BIZ0384,Stationery Shop,Semi-Urban,0.5,159575,0.6,57.9,3.7,11.2,2,2,7,1,46775,1,0,63830,0.06,0
BIZ0385,Dairy Shop,Semi-Urban,0.5,69943,0.58,55.5,10.7,53.5,5,5,6,0,245649,1,0,29376,0.7,1
BIZ0386,Stationery Shop,Semi-Urban,3.1,90839,0.58,30.8,3.2,0.4,8,3,11,1,419051,1,0,38152,0.92,0
BIZ0387,Electrical Shop,Rural,3.3,97674,0.46,47.4,9.7,49.0,0,4,6,0,469861,0,0,52743,0.74,0
BIZ0388,Stationery Shop,Semi-Urban,5.6,40345,0.77,80.3,6.1,31.0,2,3,9,0,453963,1,0,9279,4.08,0
BIZ0389,Electrical Shop,Urban,0.6,264495,0.42,72.3,12.0,33.6,1,1,8,0,199357,1,0,153407,0.11,0
BIZ0390,Dairy Shop,Rural,2.9,65390,0.64,94.1,10.2,40.3,11,5,14,0,463100,1,1,23540,1.64,1
BIZ0391,Mobile Repair,Urban,0.9,241113,0.7,33.5,9.1,25.9,7,7,8,0,434320,1,1,72333,0.5,0
BIZ0392,Electrical Shop,Urban,0.5,16906,0.49,40.9,10.6,6.9,5,7,6,0,39927,1,0,8622,0.39,0
BIZ0393,Kirana Store,Urban,2.1,22961,0.81,85.2,8.0,6.2,9,6,5,1,160593,1,0,4362,3.07,0
BIZ0394,Stationery Shop,Urban,0.7,172212,0.78,55.1,10.3,45.3,10,3,9,1,331230,0,0,37886,0.73,1
BIZ0395,Stationery Shop,Urban,1.0,204773,0.61,38.3,3.9,13.3,10,3,12,0,170352,1,0,79861,0.18,0
BIZ0396,Kirana Store,Rural,1.5,96199,0.59,99.8,2.1,1.7,7,6,2,0,88266,1,0,39441,0.19,0
BIZ0397,Tea Stall,Semi-Urban,1.2,275928,0.51,85.1,7.8,58.8,1,2,7,0,186825,1,0,135204,0.12,0
BIZ0398,Medical Store,Semi-Urban,0.5,114764,0.73,58.6,5.8,58.8,10,4,6,0,207600,1,1,30986,0.56,1
BIZ0399,Mobile Repair,Urban,0.5,137357,0.46,87.6,5.7,22.7,5,4,7,1,467821,0,0,74172,0.53,0
BIZ0400,Bakery,Rural,0.9,109968,0.71,77.6,6.8,1.5,6,2,12,0,487211,1,0,31890,1.27,0
BIZ0401,Electrical Shop,Rural,0.5,175576,0.78,85.3,5.0,43.6,7,2,4,0,119971,1,0,38626,0.26,0
BIZ0402,Kirana Store,Semi-Urban,3.9,55297,0.5,87.1,7.9,49.9,8,1,9,1,184149,0,0,27648,0.56,0
BIZ0403,Dairy Shop,Urban,1.4,101394,0.79,35.9,1.3,7.5,4,6,7,1,274307,1,0,21292,1.07,0
BIZ0404,Electrical Shop,Urban,1.3,31939,0.41,73.6,11.7,8.1,10,5,2,0,222756,0,0,18844,0.99,0
BIZ0405,Medical Store,Urban,1.6,214294,0.81,30.5,11.2,49.3,2,4,13,0,402354,0,0,40715,0.82,1
BIZ0406,Dairy Shop,Urban,4.3,77119,0.45,33.0,11.3,55.3,1,2,4,0,455561,1,0,42415,0.9,1
BIZ0407,Vegetable Vendor,Urban,8.2,181393,0.69,93.3,5.0,47.4,7,2,5,0,449252,0,0,56231,0.67,0
BIZ0408,Stationery Shop,Rural,5.7,159258,0.51,66.9,6.9,12.0,0,6,2,0,205345,1,0,78036,0.22,0
BIZ0409,Vegetable Vendor,Urban,5.2,233827,0.78,81.5,11.5,24.7,9,7,10,0,438218,1,0,51441,0.71,0
BIZ0410,Electrical Shop,Urban,2.6,282201,0.63,88.7,10.9,36.1,5,5,8,1,480236,1,0,104414,0.38,0
BIZ0411,Medical Store,Urban,4.7,164805,0.46,96.5,9.7,9.6,1,2,1,0,335584,1,0,88994,0.31,0
BIZ0412,Mobile Repair,Urban,3.2,296301,0.66,90.9,5.5,12.6,2,7,3,0,457614,1,0,100742,0.38,0
